transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-GB-4-000001,2026-08-28 08:15:54,2026-08-28 08:17:54,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,2,31.62,GBP,0.0,63.24,63.24
TXN-GB-4-000002,2026-08-28 22:59:21,2026-08-28 23:00:21,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,5,72.65,GBP,0.0,363.25,363.25
TXN-GB-4-000003,2026-08-28 19:00:00,2026-08-28 19:05:00,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,6,8.12,GBP,0.0,48.72,48.72
TXN-GB-4-000004,2026-08-28 22:51:12,2026-08-28 22:57:12,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,4,17.95,GBP,0.15,71.8,61.03
TXN-GB-4-000005,2026-08-28 21:06:37,2026-08-28 21:07:37,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,11,76.92,GBP,0.2,846.12,676.9
TXN-GB-4-000006,2026-08-28 20:11:54,2026-08-28 20:16:54,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,9,31.62,GBP,0.0,284.58,284.58
TXN-GB-4-000007,2026-08-28 10:10:31,2026-08-28 10:12:31,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,7,31.62,GBP,0.15,221.34,188.14
TXN-GB-4-000008,2026-08-28 07:50:58,2026-08-28 07:56:58,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,5,14.53,GBP,0.1,72.65,65.39
TXN-GB-4-000009,2026-08-28 08:32:14,2026-08-28 08:38:14,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,12,14.53,GBP,0.1,174.36,156.92
TXN-GB-4-000010,2026-08-28 20:18:56,2026-08-28 20:22:56,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,11,22.22,GBP,0.1,244.42,219.98
TXN-GB-4-000011,2026-08-28 04:12:49,2026-08-28 04:18:49,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,2,14.53,GBP,0.1,29.06,26.15
TXN-GB-4-000012,2026-08-28 11:09:51,2026-08-28 11:14:51,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,10,8.97,GBP,0.0,89.7,89.7
TXN-GB-4-000013,2026-08-28 11:15:43,2026-08-28 11:18:43,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,8,36.75,GBP,0.15,294.0,249.9
TXN-GB-4-000014,2026-08-28 02:42:01,2026-08-28 02:45:01,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,10,8.12,GBP,0.2,81.2,64.96
TXN-GB-4-000015,2026-08-28 23:26:25,2026-08-28 23:31:25,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,11,36.75,GBP,0.15,404.25,343.61
TXN-GB-4-000016,2026-08-28 15:00:28,2026-08-28 15:01:28,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,10,8.97,GBP,0.0,89.7,89.7
TXN-GB-4-000017,2026-08-28 07:33:36,2026-08-28 07:34:36,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,11,8.12,GBP,0.0,89.32,89.32
TXN-GB-4-000018,2026-08-28 15:30:02,2026-08-28 15:34:02,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,4,17.95,GBP,0.15,71.8,61.03
TXN-GB-4-000019,2026-08-28 02:22:24,2026-08-28 02:26:24,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,8,14.53,GBP,0.2,116.24,92.99
TXN-GB-4-000020,2026-08-28 10:46:34,2026-08-28 10:52:34,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,2,8.12,GBP,0.1,16.24,14.62
TXN-GB-4-000021,2026-08-28 09:50:40,2026-08-28 09:53:40,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,10,27.35,GBP,0.1,273.5,246.15
TXN-GB-4-000022,2026-08-28 16:46:25,2026-08-28 16:50:25,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,3,14.53,GBP,0.05,43.59,41.41
TXN-GB-4-000023,2026-08-28 14:50:41,2026-08-28 14:52:41,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,9,22.22,GBP,0.05,199.98,189.98
TXN-GB-4-000024,2026-08-28 09:32:35,2026-08-28 09:35:35,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,1,8.97,GBP,0.05,8.97,8.52
TXN-GB-4-000025,2026-08-28 12:04:14,2026-08-28 12:05:14,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,6,8.97,GBP,0.2,53.82,43.06
TXN-GB-4-000026,2026-08-28 23:36:55,2026-08-28 23:38:55,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,2,27.35,GBP,0.0,54.7,54.7
TXN-GB-4-000027,2026-08-28 10:57:11,2026-08-28 10:58:11,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,1,72.65,GBP,0.05,72.65,69.02
TXN-GB-4-000028,2026-08-28 14:36:13,2026-08-28 14:41:13,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,5,8.97,GBP,0.0,44.85,44.85
TXN-GB-4-000029,2026-08-28 00:48:06,2026-08-28 00:51:06,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,6,22.22,GBP,0.1,133.32,119.99
TXN-GB-4-000030,2026-08-28 02:35:34,2026-08-28 02:37:34,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,9,17.95,GBP,0.0,161.55,161.55
TXN-GB-4-000031,2026-08-28 13:30:39,2026-08-28 13:36:39,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,1,17.95,GBP,0.15,17.95,15.26
TXN-GB-4-000032,2026-08-28 07:40:37,2026-08-28 07:45:37,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,9,36.75,GBP,0.0,330.75,330.75
TXN-GB-4-000033,2026-08-28 05:46:22,2026-08-28 05:50:22,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,11,8.12,GBP,0.05,89.32,84.85
TXN-GB-4-000034,2026-08-28 01:34:01,2026-08-28 01:40:01,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,6,8.12,GBP,0.15,48.72,41.41
TXN-GB-4-000035,2026-08-28 01:29:33,2026-08-28 01:33:33,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,11,27.35,GBP,0.0,300.85,300.85
TXN-GB-4-000036,2026-08-28 20:41:53,2026-08-28 20:46:53,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,2,22.22,GBP,0.05,44.44,42.22
TXN-GB-4-000037,2026-08-28 20:25:38,2026-08-28 20:27:38,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,5,14.53,GBP,0.2,72.65,58.12
TXN-GB-4-000038,2026-08-28 17:41:01,2026-08-28 17:43:01,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,3,36.75,GBP,0.0,110.25,110.25
TXN-GB-4-000039,2026-08-28 14:05:22,2026-08-28 14:11:22,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,2,8.97,GBP,0.2,17.94,14.35
TXN-GB-4-000040,2026-08-28 15:23:59,2026-08-28 15:26:59,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,6,72.65,GBP,0.15,435.9,370.51
TXN-GB-4-000041,2026-08-28 07:32:05,2026-08-28 07:34:05,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,10,17.95,GBP,0.2,179.5,143.6
TXN-GB-4-000042,2026-08-28 03:19:55,2026-08-28 03:22:55,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,6,14.53,GBP,0.2,87.18,69.74
TXN-GB-4-000043,2026-08-28 09:06:11,2026-08-28 09:08:11,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,9,76.92,GBP,0.15,692.28,588.44
TXN-GB-4-000044,2026-08-28 03:30:45,2026-08-28 03:35:45,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,3,8.12,GBP,0.1,24.36,21.92
TXN-GB-4-000045,2026-08-28 08:43:36,2026-08-28 08:45:36,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,5,27.35,GBP,0.15,136.75,116.24
TXN-GB-4-000046,2026-08-28 18:33:32,2026-08-28 18:35:32,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,4,14.53,GBP,0.15,58.12,49.4
TXN-GB-4-000047,2026-08-28 04:06:06,2026-08-28 04:07:06,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,9,72.65,GBP,0.15,653.85,555.77
TXN-GB-4-000048,2026-08-28 20:43:37,2026-08-28 20:49:37,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,2,36.75,GBP,0.15,73.5,62.48
TXN-GB-4-000049,2026-08-28 02:55:45,2026-08-28 02:59:45,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,2,36.75,GBP,0.0,73.5,73.5
TXN-GB-4-000050,2026-08-28 09:46:35,2026-08-28 09:48:35,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,6,8.97,GBP,0.15,53.82,45.75
TXN-GB-4-000051,2026-08-28 01:28:52,2026-08-28 01:29:52,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,1,76.92,GBP,0.0,76.92,76.92
TXN-GB-4-000052,2026-08-28 04:18:36,2026-08-28 04:23:36,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,7,14.53,GBP,0.05,101.71,96.62
TXN-GB-4-000053,2026-08-28 02:59:22,2026-08-28 03:03:22,GB,Legacy Oracle EBS,E,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,8,76.92,GBP,0.0,615.36,615.36
TXN-GB-4-000054,2026-08-28 01:00:05,2026-08-28 01:06:05,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,9,14.53,GBP,0.15,130.77,111.15
TXN-GB-4-000055,2026-08-28 12:19:35,2026-08-28 12:22:35,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,7,22.22,GBP,0.1,155.54,139.99
TXN-GB-4-000056,2026-08-28 13:23:23,2026-08-28 13:24:23,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,9,17.95,GBP,0.05,161.55,153.47
TXN-GB-4-000057,2026-08-28 02:38:33,2026-08-28 02:39:33,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,5,22.22,GBP,0.0,111.1,111.1
TXN-GB-4-000058,2026-08-28 15:32:19,2026-08-28 15:35:19,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,9,72.65,GBP,0.15,653.85,555.77
TXN-GB-4-000059,2026-08-28 19:52:18,2026-08-28 19:53:18,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,3,36.75,GBP,0.2,110.25,88.2
TXN-GB-4-000060,2026-08-28 04:52:29,2026-08-28 04:58:29,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,7,36.75,GBP,0.1,257.25,231.53
TXN-GB-4-000061,2026-08-28 19:20:22,2026-08-28 19:24:22,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,11,8.12,GBP,0.15,89.32,75.92
TXN-GB-4-000062,2026-08-28 03:13:14,2026-08-28 03:18:14,GB,Legacy Oracle EBS,E,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,3,17.95,GBP,0.2,53.85,43.08
TXN-GB-4-000063,2026-08-28 09:35:47,2026-08-28 09:41:47,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,8,14.53,GBP,0.05,116.24,110.43
TXN-GB-4-000064,2026-08-28 08:36:57,2026-08-28 08:37:57,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,9,8.12,GBP,0.0,73.08,73.08
TXN-GB-4-000065,2026-08-28 12:53:47,2026-08-28 12:58:47,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,5,8.12,GBP,0.15,40.6,34.51
TXN-GB-4-000066,2026-08-28 15:57:07,2026-08-28 16:00:07,GB,Legacy Oracle EBS,E,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,2,31.62,GBP,0.1,63.24,56.92
TXN-GB-4-000067,2026-08-28 15:01:41,2026-08-28 15:02:41,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,4,72.65,GBP,0.0,290.6,290.6
TXN-GB-4-000068,2026-08-28 10:33:09,2026-08-28 10:37:09,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,9,22.22,GBP,0.15,199.98,169.98
TXN-GB-4-000069,2026-08-28 10:18:13,2026-08-28 10:24:13,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,1,27.35,GBP,0.2,27.35,21.88
TXN-GB-4-000070,2026-08-28 07:05:48,2026-08-28 07:06:48,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,2,72.65,GBP,0.1,145.3,130.77
TXN-GB-4-000071,2026-08-28 04:45:59,2026-08-28 04:47:59,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,7,27.35,GBP,0.15,191.45,162.73
TXN-GB-4-000072,2026-08-28 23:10:40,2026-08-28 23:16:40,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,3,8.12,GBP,0.0,24.36,24.36
TXN-GB-4-000073,2026-08-28 20:03:21,2026-08-28 20:07:21,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,6,27.35,GBP,0.05,164.1,155.89
TXN-GB-4-000074,2026-08-28 23:12:37,2026-08-28 23:18:37,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,8,8.97,GBP,0.0,71.76,71.76
TXN-GB-4-000075,2026-08-28 16:06:15,2026-08-28 16:11:15,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,3,22.22,GBP,0.2,66.66,53.33
TXN-GB-4-000076,2026-08-28 22:00:39,2026-08-28 22:05:39,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,1,36.75,GBP,0.15,36.75,31.24
TXN-GB-4-000077,2026-08-28 12:33:14,2026-08-28 12:37:14,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,12,36.75,GBP,0.0,441.0,441.0
TXN-GB-4-000078,2026-08-28 13:37:07,2026-08-28 13:42:07,GB,Legacy Oracle EBS,E,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,12,8.12,GBP,0.0,97.44,97.44
TXN-GB-4-000079,2026-08-28 21:17:25,2026-08-28 21:22:25,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,4,36.75,GBP,0.0,147.0,147.0
TXN-GB-4-000080,2026-08-28 09:59:04,2026-08-28 10:00:04,GB,Legacy Oracle EBS,E,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,8,36.75,GBP,0.15,294.0,249.9
TXN-GB-4-000081,2026-08-28 14:34:52,2026-08-28 14:36:52,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,8,27.35,GBP,0.0,218.8,218.8
TXN-GB-4-000082,2026-08-28 04:31:37,2026-08-28 04:35:37,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,11,72.65,GBP,0.1,799.15,719.24
TXN-GB-4-000083,2026-08-28 14:04:25,2026-08-28 14:06:25,GB,Legacy Oracle EBS,E,MED-002,Medora Derm Cream,Prescription,Medora,D2C,2,22.22,GBP,0.0,44.44,44.44
TXN-GB-4-000084,2026-08-28 01:02:02,2026-08-28 01:05:02,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,10,8.97,GBP,0.1,89.7,80.73
TXN-GB-4-000085,2026-08-28 06:15:43,2026-08-28 06:21:43,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,6,72.65,GBP,0.15,435.9,370.51
TXN-GB-4-000086,2026-08-28 22:16:20,2026-08-28 22:18:20,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,3,14.53,GBP,0.0,43.59,43.59
TXN-GB-4-000087,2026-08-28 01:06:28,2026-08-28 01:09:28,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,4,14.53,GBP,0.1,58.12,52.31
TXN-GB-4-000088,2026-08-28 08:48:44,2026-08-28 08:54:44,GB,Legacy Oracle EBS,E,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,7,72.65,GBP,0.0,508.55,508.55
TXN-GB-4-000089,2026-08-28 08:37:52,2026-08-28 08:40:52,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,9,14.53,GBP,0.05,130.77,124.23
TXN-GB-4-000090,2026-08-28 06:02:39,2026-08-28 06:08:39,GB,Legacy Oracle EBS,E,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,1,8.97,GBP,0.2,8.97,7.18
TXN-GB-4-000091,2026-08-28 14:55:39,2026-08-28 15:01:39,GB,Legacy Oracle EBS,E,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,10,27.35,GBP,0.1,273.5,246.15
TXN-GB-4-000092,2026-08-28 10:07:29,2026-08-28 10:10:29,GB,Legacy Oracle EBS,E,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,9,14.53,GBP,0.05,130.77,124.23
