transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-DE-4-000001,2026-08-28 06:40:56,2026-08-28 06:43:56,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,12,9.5,EUR,0.0,114.0,114.0
TXN-DE-4-000002,2026-08-28 01:30:48,2026-08-28 01:32:48,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,10,10.5,EUR,0.0,105.0,105.0
TXN-DE-4-000003,2026-08-28 06:39:48,2026-08-28 06:42:48,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,4,85.0,EUR,0.0,340.0,340.0
TXN-DE-4-000004,2026-08-28 06:24:17,2026-08-28 06:25:17,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,4,85.0,EUR,0.2,340.0,272.0
TXN-DE-4-000005,2026-08-28 16:47:34,2026-08-28 16:53:34,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,7,9.5,EUR,0.1,66.5,59.85
TXN-DE-4-000006,2026-08-28 12:12:04,2026-08-28 12:15:04,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,9,17.0,EUR,0.15,153.0,130.05
TXN-DE-4-000007,2026-08-28 12:58:42,2026-08-28 13:02:42,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,5,32.0,EUR,0.15,160.0,136.0
TXN-DE-4-000008,2026-08-28 21:13:23,2026-08-28 21:15:23,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,12,90.0,EUR,0.05,1080.0,1026.0
TXN-DE-4-000009,2026-08-28 20:34:49,2026-08-28 20:36:49,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,11,90.0,EUR,0.2,990.0,792.0
TXN-DE-4-000010,2026-08-28 13:47:50,2026-08-28 13:49:50,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,6,37.0,EUR,0.0,222.0,222.0
