transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-IT-2-000001,2026-08-26 04:51:59,2026-08-26 04:52:59,IT,Proprietary ERP,B,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,9,21.0,EUR,0.05,189.0,179.55
TXN-IT-2-000002,2026-08-26 02:54:38,2026-08-26 02:57:38,IT,Proprietary ERP,B,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,3,90.0,EUR,0.0,270.0,270.0
TXN-IT-2-000003,2026-08-26 01:20:08,2026-08-26 01:24:08,IT,Proprietary ERP,B,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,7,90.0,EUR,0.1,630.0,567.0
TXN-IT-2-000004,2026-08-26 22:00:34,2026-08-26 22:06:34,IT,Proprietary ERP,B,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,3,37.0,EUR,0.0,111.0,111.0
TXN-IT-2-000005,2026-08-26 02:14:41,2026-08-26 02:20:41,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,D2C,2,26.0,EUR,0.0,52.0,52.0
TXN-IT-2-000006,2026-08-26 09:49:08,2026-08-26 09:51:08,IT,Proprietary ERP,B,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,1,9.5,EUR,0.15,9.5,8.07
TXN-IT-2-000007,2026-08-26 17:19:09,2026-08-26 17:21:09,IT,Proprietary ERP,B,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,4,37.0,EUR,0.15,148.0,125.8
TXN-IT-2-000008,2026-08-26 19:24:55,2026-08-26 19:28:55,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,D2C,10,26.0,EUR,0.0,260.0,260.0
TXN-IT-2-000009,2026-08-26 06:10:37,2026-08-26 06:15:37,IT,Proprietary ERP,B,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,8,10.5,EUR,0.0,84.0,84.0
TXN-IT-2-000010,2026-08-26 17:07:54,2026-08-26 17:13:54,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,8,32.0,EUR,0.15,256.0,217.6
