transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-IT-1-000001,2026-08-25 04:03:12,2026-08-25 04:04:12,IT,Proprietary ERP,B,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,4,9.5,EUR,0.0,38.0,38.0
TXN-IT-1-000002,2026-08-25 03:43:54,2026-08-25 03:49:54,IT,Proprietary ERP,B,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,10,85.0,EUR,0.05,850.0,807.5
TXN-IT-1-000003,2026-08-25 01:09:25,2026-08-25 01:10:25,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,4,26.0,EUR,0.1,104.0,93.6
TXN-IT-1-000004,2026-08-25 21:55:07,2026-08-25 21:56:07,IT,Proprietary ERP,B,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,12,85.0,EUR,0.15,1020.0,867.0
TXN-IT-1-000005,2026-08-25 19:50:26,2026-08-25 19:54:26,IT,Proprietary ERP,B,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,10,17.0,EUR,0.0,170.0,170.0
TXN-IT-1-000006,2026-08-25 00:14:11,2026-08-25 00:16:11,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,5,32.0,EUR,0.0,160.0,160.0
TXN-IT-1-000007,2026-08-25 07:50:21,2026-08-25 07:53:21,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,7,26.0,EUR,0.0,182.0,182.0
TXN-IT-1-000008,2026-08-25 13:04:12,2026-08-25 13:07:12,IT,Proprietary ERP,B,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,1,90.0,EUR,0.15,90.0,76.5
TXN-IT-1-000009,2026-08-25 16:43:37,2026-08-25 16:48:37,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,2,26.0,EUR,0.1,52.0,46.8
TXN-IT-1-000010,2026-08-25 10:40:27,2026-08-25 10:46:27,IT,Proprietary ERP,B,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,10,90.0,EUR,0.0,900.0,900.0
TXN-IT-1-000011,2026-08-25 02:31:56,2026-08-25 02:32:56,IT,Proprietary ERP,B,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,2,17.0,EUR,0.2,34.0,27.2
TXN-IT-1-000012,2026-08-25 08:28:32,2026-08-25 08:29:32,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,8,32.0,EUR,0.15,256.0,217.6
TXN-IT-1-000013,2026-08-25 13:16:59,2026-08-25 13:18:59,IT,Proprietary ERP,B,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,4,10.5,EUR,0.15,42.0,35.7
TXN-IT-1-000014,2026-08-25 09:43:13,2026-08-25 09:49:13,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,9,26.0,EUR,0.15,234.0,198.9
TXN-IT-1-000015,2026-08-25 08:54:47,2026-08-25 08:56:47,IT,Proprietary ERP,B,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,5,37.0,EUR,0.15,185.0,157.25
TXN-IT-1-000016,2026-08-25 20:16:40,2026-08-25 20:18:40,IT,Proprietary ERP,B,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,4,10.5,EUR,0.2,42.0,33.6
TXN-IT-1-000017,2026-08-25 01:10:07,2026-08-25 01:13:07,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,2,32.0,EUR,0.0,64.0,64.0
TXN-IT-1-000018,2026-08-25 20:39:01,2026-08-25 20:45:01,IT,Proprietary ERP,B,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,11,10.5,EUR,0.05,115.5,109.72
TXN-IT-1-000019,2026-08-25 14:24:16,2026-08-25 14:30:16,IT,Proprietary ERP,B,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,5,37.0,EUR,0.0,185.0,185.0
TXN-IT-1-000020,2026-08-25 08:58:45,2026-08-25 09:04:45,IT,Proprietary ERP,B,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,12,85.0,EUR,0.1,1020.0,918.0
TXN-IT-1-000021,2026-08-25 15:35:55,2026-08-25 15:40:55,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,4,32.0,EUR,0.0,128.0,128.0
TXN-IT-1-000022,2026-08-25 18:33:04,2026-08-25 18:37:04,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,2,26.0,EUR,0.0,52.0,52.0
TXN-IT-1-000023,2026-08-25 22:50:40,2026-08-25 22:52:40,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,7,32.0,EUR,0.05,224.0,212.8
TXN-IT-1-000024,2026-08-25 21:41:44,2026-08-25 21:45:44,IT,Proprietary ERP,B,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,9,85.0,EUR,0.2,765.0,612.0
TXN-IT-1-000025,2026-08-25 00:25:04,2026-08-25 00:31:04,IT,Proprietary ERP,B,MED-002,Medora Derm Cream,Prescription,Medora,D2C,11,26.0,EUR,0.0,286.0,286.0
TXN-IT-1-000026,2026-08-25 04:03:41,2026-08-25 04:06:41,IT,Proprietary ERP,B,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,8,32.0,EUR,0.0,256.0,256.0
TXN-IT-1-000027,2026-08-25 09:35:22,2026-08-25 09:40:22,IT,Proprietary ERP,B,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,11,21.0,EUR,0.0,231.0,231.0
TXN-IT-1-000028,2026-08-25 23:15:48,2026-08-25 23:20:48,IT,Proprietary ERP,B,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,3,90.0,EUR,0.0,270.0,270.0
TXN-IT-1-000029,2026-08-25 05:52:54,2026-08-25 05:57:54,IT,Proprietary ERP,B,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,10,85.0,EUR,0.0,850.0,850.0
